leaderName,0.0
founder,0.0
relative,0.0
currency,0.0
governmentType,0.0
occupation,0.0
influenced,0.0
producer,0.0
author,0.0
field,0.785714285714
location,0.0
capital,1.0
department,0.0
type,0.0
movement,0.0
birthPlace,0.272727272727
influencedBy,0.0
arrondissement,1.0
leaderParty,0.666666666667
award,0.0
isPartOf,0.0
part,1.0
nationality,1.0
spouse,0.0
training,0.0833333333333
language,0.0
country,0.0
deathPlace,0.333333333333
timeZone,0.0
